CURSO;TURNO;CAMPUS;ANO;SEM;QUANTIDADE
37F-PEDAGOGIA - EAD - POLO BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2012;2;        52
37F-PEDAGOGIA - EAD - POLO BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2014;1;        42
37F-PEDAGOGIA - EAD - POLO BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2016;2;        43
37G-PEDAGOGIA - EAD - POLO COROMANDEL;INTEGRAL;JUIZ DE FORA;2007;2;        50
37G-PEDAGOGIA - EAD - POLO COROMANDEL;INTEGRAL;JUIZ DE FORA;2009;1;        49
37G-PEDAGOGIA - EAD - POLO COROMANDEL;INTEGRAL;JUIZ DE FORA;2014;1;        39
37G-PEDAGOGIA - EAD - POLO COROMANDEL;INTEGRAL;JUIZ DE FORA;2016;2;        46
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2007;2;        50
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2008;1;         5
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2009;1;        48
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2011;2;        54
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2012;2;        49
37H-PEDAGOGIA - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2014;1;        28
37I-PEDAGOGIA - EAD - POLO PESCADOR;INTEGRAL;JUIZ DE FORA;2007;2;        49
37I-PEDAGOGIA - EAD - POLO PESCADOR;INTEGRAL;JUIZ DE FORA;2008;1;         5
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2007;2;        50
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2008;1;         1
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2009;1;        48
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2011;2;        50
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2012;2;        39
37J-PEDAGOGIA - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2013;1;         7
37K-PEDAGOGIA - EAD - POLO SANTA RITA DE CALDAS;INTEGRAL;JUIZ DE FORA;2007;2;        46
37K-PEDAGOGIA - EAD - POLO SANTA RITA DE CALDAS;INTEGRAL;JUIZ DE FORA;2009;1;        24
37L-PEDAGOGIA - EAD - POLO DURANDÉ;INTEGRAL;JUIZ DE FORA;2009;1;        24
37L-PEDAGOGIA - EAD - POLO DURANDÉ;INTEGRAL;JUIZ DE FORA;2016;2;        48
37L-PEDAGOGIA - EAD - POLO DURANDÉ;INTEGRAL;JUIZ DE FORA;2020;2;        23
37M-PEDAGOGIA - EAD - POLO IPANEMA;INTEGRAL;JUIZ DE FORA;2009;1;        47
37M-PEDAGOGIA - EAD - POLO IPANEMA;INTEGRAL;JUIZ DE FORA;2011;2;        52
37M-PEDAGOGIA - EAD - POLO IPANEMA;INTEGRAL;JUIZ DE FORA;2012;2;        48
37M-PEDAGOGIA - EAD - POLO IPANEMA;INTEGRAL;JUIZ DE FORA;2014;1;        41
37M-PEDAGOGIA - EAD - POLO IPANEMA;INTEGRAL;JUIZ DE FORA;2016;2;        38
37N-PEDAGOGIA - EAD - POLO TIRADENTES;INTEGRAL;JUIZ DE FORA;2009;1;        44
37N-PEDAGOGIA - EAD - POLO TIRADENTES;INTEGRAL;JUIZ DE FORA;2014;1;        30
37O-PEDAGOGIA - EAD - POLO MANTENA;INTEGRAL;JUIZ DE FORA;2011;2;        53
37P-PEDAGOGIA - EAD - POLO BARROSO;INTEGRAL;JUIZ DE FORA;2012;2;        48
37P-PEDAGOGIA - EAD - POLO BARROSO;INTEGRAL;JUIZ DE FORA;2016;2;        46
37Q-PEDAGOGIA - EAD - POLO CONSELHEIRO LAFAIETE;INTEGRAL;JUIZ DE FORA;2017;2;        37
37R-PEDAGOGIA - EAD - POLO SETE LAGOAS;INTEGRAL;JUIZ DE FORA;2017;2;        33
37S-PEDAGOGIA - EAD - POLO TIMÓTEO;INTEGRAL;JUIZ DE FORA;2017;2;        33
37T-PEDAGOGIA - EAD - POLO UBÁ;INTEGRAL;JUIZ DE FORA;2017;2;        32
37U-PEDAGOGIA - EAD - POLO ANDRELÂNDIA;INTEGRAL;JUIZ DE FORA;2020;2;        32
37V-PEDAGOGIA - EAD - POLO GOVERNADOR VALADARES;INTEGRAL;JUIZ DE FORA;2020;2;        20
37X-PEDAGOGIA - EAD - POLO ITAMONTE;INTEGRAL;JUIZ DE FORA;2020;2;        31
37Z-PEDAGOGIA - EAD - POLO MONTE SIÃO;INTEGRAL;JUIZ DE FORA;2020;2;        29
39A-GEOGRAFIA - TEFE;DIURNO;JUIZ DE FORA;1988;1;        49
39A-GEOGRAFIA - TEFE;DIURNO;JUIZ DE FORA;1993;1;         1
40A-HISTORIA - TEFE;DIURNO;JUIZ DE FORA;1988;1;        48
40A-HISTORIA - TEFE;DIURNO;JUIZ DE FORA;1993;1;         2
41A-LETRAS - TEFE;DIURNO;JUIZ DE FORA;1988;1;        51
41A-LETRAS - TEFE;DIURNO;JUIZ DE FORA;1993;1;         1
42A-MATEMÁTICA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1988;1;         2
42A-MATEMÁTICA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1997;2;        28
43A-GEOGRAFIA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1988;1;         2
43A-GEOGRAFIA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1997;1;        48
44A-HISTÓRIA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1988;1;         4
44A-HISTÓRIA - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1997;1;        46
45A-LETRAS - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1988;1;         6
45A-LETRAS - CONSELHEIRO PENA;DIURNO;JUIZ DE FORA;1997;1;        44
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1988;1;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1996;1;         4
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1997;1;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1997;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1998;1;         2
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;1999;2;        58
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2000;1;        11
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2000;2;        21
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2001;1;        25
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2001;2;        28
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2002;1;        29
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2002;2;         2
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2003;1;        42
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2004;1;        50
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2004;2;        20
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2005;1;        53
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2005;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2006;1;        44
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2007;1;        41
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2008;1;        43
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2008;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2009;1;        46
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2010;1;        41
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2010;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2011;1;        43
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2012;1;        42
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2013;1;        42
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2013;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2014;1;        75
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2015;1;        37
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2015;2;         1
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2016;1;        40
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2016;2;         2
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2017;1;        41
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2017;2;         2
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2018;1;        40
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2018;2;         3
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2019;1;        36
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2020;1;        38
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2021;1;        36
46A-ADMINISTRAÇÃO;NOTURNO;JUIZ DE FORA;2022;1;        38
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;1997;2;         1
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;1999;2;         1
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2000;1;        40
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2000;2;        12
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2001;1;        20
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2001;2;        21
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2002;1;        22
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2002;2;        15
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2003;1;        27
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2003;2;        25
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2004;1;        29
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2004;2;        39
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2005;1;        40
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2005;2;        25
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2006;1;        28
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2006;2;        27
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2007;1;        27
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2007;2;        25
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2008;1;        25
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2008;2;        26
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2009;1;        25
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2009;2;        26
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2010;1;        35
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2010;2;         2
47A-COMUNICAÇÃO SOCIAL;NOTURNO;JUIZ DE FORA;2011;1;        39
48A-TURISMO;NOTURNO;JUIZ DE FORA;1996;1;         1
48A-TURISMO;NOTURNO;JUIZ DE FORA;1998;2;         1
48A-TURISMO;NOTURNO;JUIZ DE FORA;1999;2;         1
48A-TURISMO;NOTURNO;JUIZ DE FORA;2000;1;        65
48A-TURISMO;NOTURNO;JUIZ DE FORA;2000;2;        11
48A-TURISMO;NOTURNO;JUIZ DE FORA;2001;1;        15
48A-TURISMO;NOTURNO;JUIZ DE FORA;2001;2;        22
48A-TURISMO;NOTURNO;JUIZ DE FORA;2002;1;        37
48A-TURISMO;NOTURNO;JUIZ DE FORA;2002;2;        48
48A-TURISMO;NOTURNO;JUIZ DE FORA;2003;1;        49
48A-TURISMO;NOTURNO;JUIZ DE FORA;2003;2;         4
48A-TURISMO;NOTURNO;JUIZ DE FORA;2004;1;        79
48A-TURISMO;NOTURNO;JUIZ DE FORA;2004;2;        26
48A-TURISMO;NOTURNO;JUIZ DE FORA;2005;1;        74
48A-TURISMO;NOTURNO;JUIZ DE FORA;2006;1;        47
48A-TURISMO;NOTURNO;JUIZ DE FORA;2007;1;        46
48A-TURISMO;NOTURNO;JUIZ DE FORA;2008;1;        46
48A-TURISMO;NOTURNO;JUIZ DE FORA;2009;1;        46
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;1998;2;         1
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;1999;1;         2
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2000;1;         1
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2000;2;        45
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2001;1;        18
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2001;2;        15
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2002;1;         9
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2002;2;        16
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2003;1;        22
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2003;2;        21
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2004;1;        20
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2004;2;        23
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2005;1;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2005;2;        20
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2006;1;        23
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2006;2;        26
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2007;1;        20
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2007;2;        21
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2008;1;        20
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2008;2;        23
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2009;1;        22
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2009;2;        22
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2010;1;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2010;2;        33
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2011;1;        31
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2011;2;        37
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2012;1;        30
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2012;2;        36
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2013;1;        38
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2013;2;        31
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2014;1;        42
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2014;2;        36
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2015;1;        30
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2015;2;        27
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2016;1;        32
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2016;2;        30
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2017;1;        31
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2017;2;        30
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2018;1;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2018;2;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2019;1;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2019;2;        31
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2020;1;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2020;2;        29
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2021;1;        28
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2021;2;        26
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2022;1;        27
49A-ENGENHARIA DE PRODUÇÃO;NOTURNO;JUIZ DE FORA;2022;2;        26
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;1996;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;1999;1;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;1999;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2000;1;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2000;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2001;1;        36
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2001;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2002;1;        24
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2002;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2003;1;        30
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2003;2;         3
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2004;1;        32
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2005;1;        33
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2005;2;         3
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2006;1;        37
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2006;2;         6
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2007;1;        31
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2007;2;         1
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2008;1;        32
50A-ENGENHARIA ELÉTRICA;NOTURNO;JUIZ DE FORA;2009;1;        31
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2000;1;         1
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2001;1;         1
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2001;2;         1
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2002;1;        41
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2003;1;        42
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2003;2;         2
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2004;1;        44
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2004;2;         2
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2005;1;        41
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2006;1;        49
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2006;2;         2
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2007;1;        44
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2008;1;        41
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2009;1;        42
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2010;1;        43
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2011;1;        42
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2012;1;        55
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2013;1;        53
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2013;2;         1
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2014;1;        82
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2014;2;         1
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2015;1;        46
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2015;2;         3
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2016;1;        52
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2016;2;         6
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2017;1;        50
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2017;2;         5
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2018;1;        43
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2019;1;        97
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2020;1;        55
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2021;1;        45
51A-CIÊNCIAS ECONÔMICAS;NOTURNO;JUIZ DE FORA;2022;1;        49
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2001;1;         1
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2003;2;        46
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2004;1;         1
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2004;2;        46
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2005;2;        47
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2006;1;         1
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2006;2;        54
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2007;2;        48
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2008;2;        49
52A-TURISMO;INTEGRAL;JUIZ DE FORA;2009;2;        23
53A-NORMAL SUPERIOR;DIURNO;JUIZ DE FORA;2002;1;        65
53A-NORMAL SUPERIOR;DIURNO;JUIZ DE FORA;2005;1;      1727
53B-NORMAL SUPERIOR;DIURNO;JUIZ DE FORA;2007;2;        36
53C-NORMAL SUPERIOR;INTEGRAL;JUIZ DE FORA;2007;2;        17
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2006;1;         1
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2006;2;       350
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2007;1;        31
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2007;2;         1
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2008;1;         2
55A-ESTATÍSTICA;INTEGRAL;JUIZ DE FORA;2007;1;        25
55A-ESTATÍSTICA;INTEGRAL;JUIZ DE FORA;2008;1;        26
55A-ESTATÍSTICA;INTEGRAL;JUIZ DE FORA;2008;2;         1
55A-ESTATÍSTICA;INTEGRAL;JUIZ DE FORA;2009;1;         1
56A-QUÍMICA;INTEGRAL;JUIZ DE FORA;2006;1;        38
56A-QUÍMICA;INTEGRAL;JUIZ DE FORA;2007;1;        29
56A-QUÍMICA;INTEGRAL;JUIZ DE FORA;2008;1;        31
57A-QUÍMICA - LICENCIATURA;INTEGRAL;JUIZ DE FORA;2005;2;         2
57A-QUÍMICA - LICENCIATURA;INTEGRAL;JUIZ DE FORA;2006;1;        13
57A-QUÍMICA - LICENCIATURA;INTEGRAL;JUIZ DE FORA;2007;1;        24
57A-QUÍMICA - LICENCIATURA;INTEGRAL;JUIZ DE FORA;2008;1;        32
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;INTEGRAL;JUIZ DE FORA;2007;1;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;INTEGRAL;JUIZ DE FORA;2007;2;        52
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;INTEGRAL;JUIZ DE FORA;2008;1;         1
58B-ADMINISTRAÇÃO - EAD - POLO BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2007;1;         2
58B-ADMINISTRAÇÃO - EAD - POLO BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2007;2;        25
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2007;1;         1
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2007;2;        25
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA;INTEGRAL;JUIZ DE FORA;2008;1;         1
58D-ADMINISTRAÇÃO - EAD - POLO PESCADOR;INTEGRAL;JUIZ DE FORA;2007;1;         2
58D-ADMINISTRAÇÃO - EAD - POLO PESCADOR;INTEGRAL;JUIZ DE FORA;2007;2;        25
58E-ADMINISTRAÇÃO - EAD - POLO SALINAS;INTEGRAL;JUIZ DE FORA;2007;2;        25
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2008;2;        46
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2009;1;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2012;2;        12
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2013;1;         7
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2014;1;         9
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2007;1;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2008;2;        46
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2009;1;         2
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2009;2;        35
